player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments
P-15649,Shaker,Samir,1958-02-28,0,0,1,0,0,1,1986
P-53019,Shalamanov,Aleksandar,1941-09-04,0,0,1,0,0,2,"1966, 1970"
P-10165,Shalimov,Igor,1969-02-02,0,0,0,1,0,1,1990
P-37402,Shao,Jiayi,1980-04-10,0,0,0,1,0,1,2002
P-39460,Shaqiri,Xherdan,1991-10-10,0,0,0,1,0,4,"2010, 2014, 2018, 2022"
P-06750,Sharahili,Riyadh,1993-04-28,0,0,0,1,0,1,2022
P-47824,Sharp,Graeme,1960-10-16,0,0,0,0,1,1,1986
P-27894,Shatov,Oleg,1990-07-29,0,0,0,1,0,1,2014
P-36400,Shaw,Luke,1995-07-12,0,0,1,0,0,2,"2014, 2022"
P-01224,Shawky,Ayman,1962-12-09,0,0,0,0,1,1,1990
P-83934,Shchennikov,Georgi,1991-04-27,0,0,1,0,0,1,2014
P-63416,Shearer,Alan,1970-08-13,0,0,0,0,1,1,1998
P-72379,Sheedy,Kevin,1959-10-21,0,0,0,1,0,1,1990
P-56584,Shelayev,Oleh,1976-11-05,0,0,0,1,0,1,2006
P-93680,Shengelia,Ramaz,1957-01-01,0,0,0,0,1,1,1982
P-52963,Sheridan,John,1964-10-01,0,0,0,1,0,2,"1990, 1994"
P-94825,Sheringham,Teddy,1966-04-02,0,0,0,0,1,2,"1998, 2002"
P-28651,Shesternyov,Albert,1941-06-20,0,0,1,1,0,3,"1962, 1966, 1970"
P-86650,Shevchenko,Andriy,1976-09-29,0,0,0,0,1,1,2006
P-99817,Shibasaki,Gaku,1992-05-28,0,0,0,1,0,2,"2018, 2022"
P-96547,Shikabala,not applicable,1986-03-05,0,0,0,0,1,1,2018
P-52437,Shilla,Illiasu,1982-10-26,0,0,1,0,0,1,2006
P-20640,Shilton,Peter,1949-09-18,0,1,0,0,0,3,"1982, 1986, 1990"
P-97902,Shin,Hong-gi,1968-05-04,0,0,1,0,0,1,1994
P-67273,Shin,Yung-kyoo,1942-03-30,0,0,1,0,0,1,1966
P-24770,Shittu,Danny,1980-09-02,0,0,1,0,0,1,2010
P-37385,Shmulevich-Rom,Danny,1940-11-29,0,0,0,1,0,1,1970
P-99794,Shmuts,Leonid,1948-10-08,0,1,0,0,0,1,1970
P-42749,Shobair,Ahmed,1960-09-28,0,1,0,0,0,1,1990
P-70253,Shojaei,Ali,1953-03-23,0,0,0,1,0,1,1978
P-00111,Shojaei,Masoud,1984-06-09,0,0,0,1,0,3,"2006, 2014, 2018"
P-46176,Shoji,Gen,1992-12-11,0,0,1,0,0,1,2018
P-22507,Shorunmu,Ike,1967-10-16,0,1,0,0,0,1,2002
P-91649,Shovkovskyi,Oleksandr,1975-01-02,0,1,0,0,0,1,2006
P-95383,Shum,Itzhak,1948-09-01,0,0,0,1,0,1,1970
P-91215,Shuruk,Roni,1946-02-24,0,0,0,1,0,1,1970
P-96162,Shust,Bohdan,1986-03-04,0,1,0,0,0,1,2006
P-96937,Si Mohamed,Cédric,1985-01-09,0,1,0,0,0,1,2014
P-72487,Siasia,Samson,1967-08-14,0,0,0,0,1,1,1994
P-21000,Sibaya,MacBeth,1977-11-25,0,0,0,1,0,2,"2002, 2010"
P-09579,Sibik,Paweł,1971-02-15,0,0,0,1,0,1,2002
P-24268,Sichinava,Georgi,1944-09-15,0,0,0,1,0,1,1966
P-73306,Sidibé,Djibril,1992-07-29,0,0,1,0,0,1,2018
P-15697,Siegenthaler,Hans,1923-02-05,0,0,0,0,1,1,1950
P-50033,Sieloff,Klaus-Dieter,1942-02-27,0,0,1,0,0,2,"1966, 1970"
P-85178,Sierra,José Luis,1968-12-05,0,0,0,1,0,1,1998
P-07928,Sifakis,Michalis,1984-09-09,0,1,0,0,0,1,2010
P-53238,Siffling,Otto,1912-08-03,0,0,0,0,1,2,"1934, 1938"
P-72305,Sigmund,Ben,1981-02-03,0,0,1,0,0,1,2010
P-32071,Signori,Giuseppe,1968-02-17,0,0,0,0,1,1,1994
P-73258,Sigurðarson,Björn Bergmann,1991-02-26,0,0,0,0,1,1,2018
P-83367,Sigurðsson,Gylfi,1989-09-08,0,0,0,1,0,1,2018
P-13758,Sigurðsson,Ragnar,1986-06-19,0,0,1,0,0,1,2018
P-76961,Šijaković,Vasilije,1929-07-31,0,0,1,0,0,2,"1958, 1962"
P-32294,Sikhosana,Jerry,1969-06-08,0,0,0,0,1,1,1998
P-12049,Silas,Paulo,1965-08-27,0,0,0,1,0,2,"1986, 1990"
P-69171,Sillett,Peter,1933-02-01,0,0,1,0,0,1,1958
P-23820,Silný,Josef,1902-01-23,0,0,0,0,1,1,1934
P-72710,Silva,Adrien,1989-03-15,0,0,0,1,0,1,2018
P-25911,Silva,Alfonso,1926-03-19,0,0,0,1,0,1,1950
P-33280,Silva,André,1995-11-06,0,0,0,0,1,2,"2018, 2022"
P-05289,Silva,António,2003-10-30,0,0,1,0,0,1,2022
P-34205,Silva,Bernardo,1994-08-10,0,0,0,1,1,2,"2018, 2022"
P-74863,Silva,Darío,1972-11-02,0,0,0,0,1,1,2002
P-64102,Silva,David,1986-01-08,0,0,0,1,1,3,"2010, 2014, 2018"
P-94202,Silva,Francisco,1986-02-11,0,0,0,1,0,1,2014
P-39902,Silva,Gastón,1994-03-05,0,0,1,0,0,1,2018
P-45956,Silva,Gilberto,1976-10-07,0,0,0,1,0,3,"2002, 2006, 2010"
P-77314,Silva,Héctor,1940-02-01,0,0,0,1,1,2,"1962, 1966"
P-16644,Silva,Jaime,1935-10-10,0,0,0,1,0,1,1962
P-85775,Silva,Juan,1948-08-05,0,0,0,0,1,1,1974
P-59802,Silva,Martín,1983-03-25,0,1,0,0,0,3,"2010, 2014, 2018"
P-12551,Silva,Mauro,1968-01-12,0,0,0,1,0,1,1994
P-93168,Silva,not applicable,1940-01-02,0,0,0,0,1,1,1966
P-82734,Silva,Rafa,1993-05-17,0,0,0,1,0,1,2014
P-32798,Silva,Thiago,1984-09-22,0,0,1,0,0,4,"2010, 2014, 2018, 2022"
P-66615,Silvestre,Mikaël,1977-08-09,0,0,1,0,0,2,"2002, 2006"
P-32279,Simão,not applicable,1979-10-31,0,0,0,1,1,2,"2006, 2010"
P-61271,Simeone,Carmelo,1934-09-22,0,0,0,1,0,1,1966
P-06370,Simeone,Diego,1970-04-28,0,0,0,1,0,3,"1994, 1998, 2002"
P-66734,Simeonov,Simeon,1946-04-26,0,1,0,0,0,3,"1966, 1970, 1974"
P-49309,Simeunovič,Marko,1967-12-06,0,1,0,0,0,1,2002
P-41724,Šimić,Dario,1975-11-12,0,0,1,0,0,3,"1998, 2002, 2006"
P-33623,Simo,Augustine,1978-09-18,0,0,0,1,0,1,1998
P-60225,Simões,António,1943-12-14,0,0,0,1,0,1,1966
P-94089,Simon,Jacques,1941-03-25,0,0,0,1,0,1,1966
P-14628,Simón,Juan,1960-03-02,0,0,1,0,0,1,1990
P-94271,Simón,Unai,1997-06-11,0,1,0,0,0,1,2022
P-87214,Simons,René,1904-04-10,0,0,0,1,0,1,1934
P-80262,Simons,Timmy,1976-12-11,0,0,0,1,0,1,2002
P-34458,Simons,Xavi,2003-04-21,0,0,0,1,0,1,2022
P-07140,Simonsen,Allan,1952-12-15,0,0,0,0,1,1,1986
P-72373,Simonsen,Peter,1959-04-17,0,0,0,1,0,1,1982
P-82312,Simonsson,Agne,1935-10-19,0,0,0,0,1,1,1958
P-54948,Simonyan,Nikita,1926-10-12,0,0,0,0,1,1,1958
P-94005,Šimperský,Adolf,1909-08-05,0,0,0,1,0,1,1934
P-79456,Simpson,Billy,1929-12-12,0,0,0,0,1,1,1958
P-62344,Simpson,Fitzroy,1970-02-26,0,0,0,1,0,1,1998
P-15892,Šimůnek,Ladislav,1916-10-04,0,0,0,0,1,1,1938
P-29621,Šimunić,Josip,1978-02-18,0,0,1,0,0,2,"2002, 2006"
P-99905,Sinclair,Frank,1971-12-03,0,0,1,0,0,1,1998
P-53590,Sinclair,Trevor,1973-03-02,0,0,0,1,0,1,2002
P-11865,Sindelar,Matthias,1903-02-10,0,0,0,0,1,1,1934
P-30651,Sinha,not applicable,1976-05-23,0,0,0,1,0,1,2006
P-33115,Sio,Giovanni,1989-03-31,0,0,0,0,1,1,2014
P-40666,Sionko,Libor,1977-02-01,0,0,0,1,0,1,2006
P-92656,Sipos,Ferenc,1932-12-13,0,0,1,1,0,3,"1958, 1962, 1966"
P-05061,Sirakov,Nasko,1962-04-26,0,0,0,0,1,2,"1986, 1994"
P-60016,Sirigu,Salvatore,1987-01-12,0,1,0,0,0,1,2014
P-07870,Sissoko,Moussa,1989-08-16,0,0,0,1,0,1,2014
P-18907,Sisto,Pione,1995-02-04,0,0,0,0,1,1,2018
P-46140,Sivebæk,John,1961-10-25,0,0,1,0,0,1,1986
P-12682,Sívori,Omar,1935-10-02,0,0,0,0,1,1,1962
P-74565,Six,Didier,1954-08-21,0,0,0,1,1,2,"1978, 1982"
P-37708,Sjöberg,Gustav,1913-03-23,0,1,0,0,0,1,1938
P-61240,Sjöberg,Thomas,1952-07-06,0,0,0,0,1,1,1978
P-47815,Skhiri,Ellyes,1995-05-10,0,0,0,1,0,2,"2018, 2022"
P-47998,Skoblar,Josip,1941-03-12,0,0,0,0,1,1,1962
P-33095,Skoglund,Lennart,1929-12-24,0,0,0,1,1,2,"1950, 1958"
P-26858,Skoko,Josip,1975-12-10,0,0,0,1,0,1,2006
P-02071,Skóraś,Michał,2000-02-15,0,0,0,1,0,1,2022
P-17943,Skorupski,Łukasz,1991-05-05,0,1,0,0,0,1,2022
P-58969,Skoumal,Stefan,1909-11-29,0,0,0,1,0,1,1938
P-76468,Skov,Robert,1996-05-20,0,0,0,1,0,1,2022
P-51539,Skrobowski,Piotr,1961-10-16,0,0,1,0,0,1,1982
P-57606,Škrtel,Martin,1984-12-15,0,0,1,0,0,1,2010
P-71260,Skuhravý,Tomáš,1965-09-07,0,0,0,0,1,1,1990
P-02559,Skúlason,Ari Freyr,1987-05-14,0,0,1,0,0,1,2018
P-05450,Skúlason,Ólafur Ingi,1983-04-01,0,0,0,1,0,1,2018
P-47763,Slater,Bill,1927-04-29,0,0,0,1,0,1,1958
P-56580,Slaven,Bernie,1960-11-13,0,0,0,0,1,1,1990
P-59199,Slimani,Islam,1988-06-18,0,0,0,0,1,1,2014
P-99082,Slimani,Kacem,1948-07-01,0,0,1,0,0,1,1970
P-69793,Sliti,Naïm,1992-07-27,0,0,0,0,1,2,"2018, 2022"
P-67521,Šljivo,Edhem,1950-03-16,0,0,0,1,0,1,1982
P-47437,Slone,Philip,1907-01-20,0,0,0,1,0,1,1930
P-87661,Smalling,Chris,1989-11-22,0,0,1,0,0,1,2014
P-38767,Smellinckx,Philibert,1911-01-17,0,0,1,0,0,2,"1934, 1938"
P-90145,Smeltz,Shane,1981-09-29,0,0,0,0,1,1,2010
P-79578,Smertin,Alexey,1975-05-01,0,0,0,1,0,1,2002
P-61846,Smidts,Rudi,1963-08-12,0,0,1,0,0,1,1994
P-71630,Smistik,Josef,1905-11-28,0,0,0,1,0,1,1934
P-85884,Smit,Kick,1911-11-03,0,0,0,0,1,2,"1934, 1938"
P-96877,Smith,Bobby,1933-02-22,0,0,0,0,1,1,1958
P-63865,Smith,Ian,1998-03-06,0,0,1,0,0,1,2018
P-84269,Smith,Matthew,1999-11-22,0,0,0,1,0,1,2022
P-84524,Smith,Tommy,1990-03-31,0,0,1,0,0,1,2010
P-95900,Smolarek,Euzebiusz,1981-01-09,0,0,0,0,1,1,2006
P-57931,Smolarek,Włodzimierz,1957-07-16,0,0,0,0,1,2,"1982, 1986"
P-64597,Smolnikov,Igor,1988-08-08,0,0,1,0,0,1,2018
P-18383,Smolov,Fyodor,1990-02-09,0,0,0,0,1,1,2018
P-51336,Sneijder,Wesley,1984-06-09,0,0,0,1,0,3,"2006, 2010, 2014"
P-22351,Snelders,Theo,1963-12-07,0,1,0,0,0,1,1994
P-91291,Sobhi,Ramadan,1997-01-23,0,0,0,0,1,1,2018
P-05425,Sobolewski,Radosław,1976-12-13,0,0,0,1,0,1,2006
P-58983,Sobotka,Jiří,1911-06-06,0,0,0,0,1,1,1934
P-87641,Sobrinho,Luís,1961-05-05,0,0,1,0,0,1,1986
P-28298,Socías,Jorge,1951-10-06,0,0,0,1,0,1,1974
P-77922,Socorro,Héctor,1912-06-26,0,0,0,0,1,1,1938
P-78605,Sócrates,not applicable,1954-02-19,0,0,0,1,0,2,"1982, 1986"
P-06935,Sodje,Efe,1972-10-05,0,0,1,0,0,1,2002
P-59945,Soedarmadji,Suvarte,1915-12-06,0,0,0,0,1,1,1938
P-94511,Sogahata,Hitoshi,1979-08-02,0,1,0,0,0,1,2002
P-14962,Sokolov,Georgi,1942-06-19,0,0,0,0,1,1,1962
P-62533,Solari,Jorge,1941-11-11,0,0,0,1,0,1,1966
P-75062,Solbakken,Ståle,1968-02-27,0,0,0,1,0,1,1998
P-71162,Soldini,Felice,1915-10-26,0,0,0,1,0,1,1950
P-37461,Soldo,Zvonimir,1967-11-02,0,0,0,1,0,2,"1998, 2002"
P-14976,Solé,Pedro,1905-05-07,0,0,0,1,0,1,1934
P-30405,Soler,Carlos,1997-01-02,0,0,0,1,0,1,2022
P-06095,Soler,Gérard,1954-03-29,0,0,0,0,1,1,1982
P-57839,Soliman,Tarek,1962-01-24,0,0,0,1,0,1,1990
P-26474,Solís,Mauricio,1972-12-13,0,0,0,1,0,2,"2002, 2006"
P-27678,Solomatin,Andrei,1975-09-09,0,0,1,0,0,1,2002
P-63924,Solskjær,Ole Gunnar,1973-02-26,0,0,0,0,1,1,1998
P-01864,Solymosi,Ernő,1940-09-21,0,0,1,0,0,1,1962
P-61672,Soma,Naoki,1971-07-19,0,0,1,0,0,1,1998
P-64056,Soma,Yuki,1997-02-25,0,0,0,1,0,1,2022
P-09142,Somlai,Rezső,1911-05-22,0,0,0,1,0,1,1934
P-83591,Sommer,Juergen,1969-02-27,0,1,0,0,0,2,"1994, 1998"
P-63312,Sommer,Yann,1988-12-17,0,1,0,0,0,3,"2014, 2018, 2022"
P-77335,Son,Heung-min,1992-07-08,0,0,0,1,1,3,"2014, 2018, 2022"
P-64922,Sonck,Wesley,1978-08-09,0,0,0,0,1,1,2002
P-99407,Song,Alex,1987-09-09,0,0,0,1,0,2,"2010, 2014"
P-83544,Song,Chong-gug,1979-02-20,0,0,1,1,0,2,"2002, 2006"
P-98173,Song,Rigobert,1976-07-01,0,0,1,0,0,4,"1994, 1998, 2002, 2010"
P-93402,Songo'o,Jacques,1964-03-17,0,1,0,0,0,4,"1990, 1994, 1998, 2002"
P-09412,Sorber,Mike,1971-05-14,0,0,0,1,0,1,1994
P-20979,Sordi,De,1931-02-14,0,0,1,0,0,1,1958
P-00212,Sørensen,Thomas,1976-06-12,0,1,0,0,0,2,"2002, 2010"
P-66691,Soria,Alberto,1906-03-10,0,0,1,0,0,1,1930
P-89509,Soria,Rubén,1935-01-23,0,0,1,0,0,1,1962
P-61814,Soria,Vladimir,1964-07-15,0,0,0,1,0,1,1994
P-60914,Sorín,Juan Pablo,1976-05-05,0,0,1,0,0,2,"2002, 2006"
P-63024,Sørloth,Gøran,1962-07-16,0,0,0,0,1,1,1994
P-39599,Sormani,Angelo,1939-07-03,0,0,0,0,1,1,1962
P-03960,Sorondo,Gonzalo,1979-10-09,0,0,1,0,0,1,2002
P-70512,Soruco,Modesto,1966-02-12,0,0,1,0,0,1,1994
P-84190,Sosa,Borna,1998-01-21,0,0,1,0,0,1,2022
P-70832,Sosa,Francisco,not available,0,0,0,0,1,1,1950
P-47473,Sosa,Mario,not available,0,0,0,0,1,1,1938
P-83945,Sosa,Roberto,1935-06-14,0,1,0,0,0,2,"1962, 1966"
P-27897,Sosa,Rubén,1936-11-14,0,0,0,0,1,1,1962
P-68611,Sosa,Rubén,1966-04-25,0,0,0,0,1,1,1990
P-19914,Sosa,Sebastián,1986-08-19,0,1,0,0,0,1,2022
P-50189,Šoškić,Milutin,1937-12-31,0,1,0,0,0,1,1962
P-65099,Sota,Isidoro,1902-02-04,0,1,0,0,0,1,1930
P-49357,Sotil,Hugo,1949-05-18,0,0,0,0,1,2,"1970, 1978"
P-64288,Soto,Mario,1950-07-10,0,0,1,0,0,1,1982
P-50233,Soto,Pedro,1952-10-22,0,1,0,0,0,1,1978
P-58711,Souayah,Skander,1972-11-20,0,0,0,1,0,1,1998
P-63360,Soudani,Hillal,1987-11-25,0,0,0,0,1,1,2014
P-40996,Souleimani,Abdelaziz,1958-04-30,0,0,0,1,0,1,1986
P-91562,Souness,Graeme,1953-05-06,0,0,0,1,0,3,"1978, 1982, 1986"
P-22344,Sousa,António,1957-04-28,0,0,0,1,0,1,1986
P-70308,Sousa,Paulo,1970-08-30,0,0,0,1,0,1,2002
P-79943,Southgate,Gareth,1970-09-03,0,0,1,0,0,2,"1998, 2002"
P-93118,Souto,Rafael,1930-10-24,0,0,0,0,1,1,1954
P-89217,Souttar,Harry,1998-10-22,0,0,1,0,0,1,2022
P-62843,Souza,Ed,1921-09-22,0,0,0,0,1,1,1950
P-81717,Souza,John,1920-07-12,0,0,0,0,1,1,1950
P-44010,Souza Ferreira,Luis,1904-06-30,0,0,0,0,1,1,1930
P-93850,Sóvári,Kálmán,1940-12-21,0,0,1,0,0,2,"1962, 1966"
P-11878,Sow,Djibril,1997-02-06,0,0,0,1,0,1,2022
P-38799,Sow,Moussa,1986-01-19,0,0,0,0,1,1,2018
P-20467,Sowah,Kamal,2000-01-09,0,0,0,1,0,1,2022
P-21441,Spadaro,Carlos,1902-02-05,0,0,0,0,1,1,1930
P-68768,Spahić,Emir,1980-08-18,0,0,1,0,0,1,2014
P-70847,Spajić,Ljubiša,1926-03-07,0,0,0,1,0,1,1954
P-75924,Spajić,Uroš,1993-02-13,0,0,1,0,0,1,2018
P-27040,Sparwasser,Jürgen,1948-06-04,0,0,0,1,0,1,1974
P-71342,Spasić,Predrag,1965-05-13,0,0,1,0,0,1,1990
P-74878,Spasojević,Teofilo,1909-01-21,0,0,0,1,0,1,1930
P-71113,Spector,Jonathan,1986-03-01,0,0,1,0,0,1,2010
P-62232,Spiegel,Giora,1947-07-27,0,0,0,0,1,1,1970
P-77834,Spiegler,Mordechai,1944-08-19,0,0,0,0,1,1,1970
P-39619,Spinosi,Luciano,1950-05-09,0,0,1,0,0,1,1974
P-77068,Spiranovic,Matthew,1988-06-27,0,0,1,0,0,1,2014
P-52493,Springer,Hermann,1908-12-04,0,0,0,1,0,1,1938
P-22822,Springett,Ron,1935-07-22,0,1,0,0,0,2,"1962, 1966"
P-10953,Spycher,Christoph,1978-03-30,0,0,1,0,0,1,2006
P-69064,Spyropoulos,Nikos,1983-10-10,0,0,1,0,0,1,2010
P-63462,Squeo,Carlos,1948-06-04,0,0,0,1,0,1,1974
P-33400,Squillaci,Sébastien,1980-08-11,0,0,1,0,0,1,2010
P-77301,Srarfi,Bassem,1997-06-25,0,0,0,0,1,1,2018
P-57162,Srbek,Erich,1908-06-04,0,0,0,0,1,1,1934
P-97008,Srna,Darijo,1982-05-01,0,0,1,1,0,2,"2006, 2014"
P-94317,St. Clair,Dayne,1997-05-09,0,1,0,0,0,1,2022
P-56486,Stábile,Guillermo,1905-01-17,0,0,0,0,1,1,1930
P-71680,Stacho,Imrich,1931-11-04,0,1,0,0,0,2,"1954, 1958"
P-33618,Staelens,Lorenzo,1964-04-30,0,0,1,1,0,3,"1990, 1994, 1998"
P-65749,Štajner,Jiří,1976-05-27,0,0,0,0,1,1,2006
P-46061,Stam,Jaap,1972-07-17,0,0,1,0,0,1,1998
P-61860,Štambachr,František,1953-02-13,0,0,0,1,0,1,1982
P-18615,Stanciu,Constantin,1911-03-05,0,0,0,0,1,1,1930
P-75836,Stângaciu,Dumitru,1964-08-09,0,1,0,0,0,1,1998
P-75377,Stanić,Mario,1972-04-10,0,0,0,1,0,2,"1998, 2002"
P-38384,Staniforth,Ron,1924-04-13,0,0,1,0,0,1,1954
P-91350,Stanišić,Josip,2000-04-02,0,0,1,0,0,1,2022
P-23555,Stanković,Branko,1921-10-31,0,0,1,0,0,2,"1950, 1954"
P-22793,Stanković,Dejan,1978-09-11,0,0,0,1,0,3,"1998, 2006, 2010"
P-63160,Stanojković,Vujadin,1963-09-10,0,0,1,0,0,1,1990
P-90888,Stapleton,Frank,1956-07-10,0,0,0,0,1,1,1990
P-69817,Staunton,Steve,1969-01-19,0,0,1,0,0,3,"1990, 1994, 2002"
P-62720,Staykov,Stefan,1949-10-03,0,1,0,0,0,1,1974
P-04393,Steen Nielsen,Brian,1968-12-28,0,0,0,1,0,1,2002
P-62267,Stefanović,Ljubiša,1910-01-04,0,0,1,0,0,1,1930
P-20482,Steffen,Renato,1991-11-03,0,0,1,0,0,1,2022
P-89657,Steffen,Willi,1923-05-24,0,0,1,0,0,1,1950
P-71616,Stein,Uli,1954-10-23,0,1,0,0,0,1,1986
P-51872,Steiner,Adalbert,1907-01-24,0,0,1,0,0,1,1930
P-25067,Steiner,Paul,1957-01-23,0,0,1,0,0,1,1990
P-76459,Stejskal,Jan,1962-01-15,0,1,0,0,0,1,1990
P-36850,Stekelenburg,Maarten,1982-09-22,0,1,0,0,0,2,"2006, 2010"
P-44978,Stelea,Bogdan,1967-12-05,0,1,0,0,0,3,"1990, 1994, 1998"
P-95497,Stelzer,Adolf,1908-09-01,0,0,1,0,0,1,1938
P-19165,Stenman,Fredrik,1983-06-02,0,0,1,0,0,1,2006
P-43486,Stepney,Alex,1942-09-18,0,1,0,0,0,1,1970
P-21644,Šterc,František,1912-01-27,0,0,0,0,1,1,1934
P-90087,Sterjovski,Mile,1979-05-27,0,0,0,1,0,1,2006
P-21553,Sterling,Raheem,1994-12-08,0,0,0,1,1,3,"2014, 2018, 2022"
P-14531,Sternberg,László,1905-05-28,0,0,1,0,0,1,1934
P-32477,Stettler,Kurt,1932-08-21,0,1,0,0,0,1,1962
P-01978,Stevanović,Dalibor,1984-09-27,0,0,0,1,0,1,2010
P-76340,Steven,Trevor,1963-09-21,0,0,0,1,0,2,"1986, 1990"
P-49130,Stevens,Gary,1962-03-30,0,0,1,0,0,1,1986
P-23718,Stevens,Gary,1963-03-27,0,0,1,0,0,2,"1986, 1990"
P-45323,Stević,Miroslav,1970-01-07,0,0,0,1,0,1,1998
P-88196,Steward,Jimmy,1946-12-09,0,1,0,0,0,1,1982
P-96178,Stewart,Earnie,1969-03-28,0,0,0,1,1,3,"1994, 1998, 2002"
P-88012,Stewart,Ian,1961-09-10,0,0,0,0,1,1,1986
P-62568,Stewart,Jim,1954-03-09,0,1,0,0,0,1,1974
P-53400,Štibrányi,Jozef,1940-04-11,0,0,0,1,0,1,1962
P-45695,Stielike,Uli,1954-11-15,0,0,1,0,0,1,1982
P-01529,Stierli,Xavier,1940-10-29,0,0,0,1,0,1,1966
P-06477,Stijnen,Émile,1907-11-02,0,0,0,1,0,1,1938
P-34887,Stiles,Nobby,1942-05-18,0,0,1,1,0,2,"1966, 1970"
P-98512,Štimac,Igor,1967-09-06,0,0,1,0,0,1,1998
P-44448,Stîngă,Ovidiu,1972-12-05,0,0,0,1,0,2,"1994, 1998"
P-09067,Stipić,Nikola,1937-12-18,0,0,0,0,1,1,1962
P-78836,Stoch,Miroslav,1989-10-19,0,0,0,1,0,1,2010
P-00875,Stocker,Valentin,1989-04-12,0,0,0,1,0,1,2014
P-63420,Stöger,Peter,1966-04-11,0,0,0,1,0,1,1998
P-81648,Stoichkov,Hristo,1966-02-08,0,0,0,0,1,2,"1994, 1998"
P-05818,Stoilov,Stoycho,1971-10-15,0,0,0,1,0,1,1998
P-55273,Stojanović,Milan,1911-12-28,0,1,0,0,0,1,1930
P-78976,Stojanović,Mirko,1939-06-11,0,1,0,0,0,1,1962
P-51339,Stojaspal,Ernst,1925-01-14,0,0,0,0,1,1,1954
P-93318,Stojković,Dragan,1965-03-03,0,0,0,1,0,2,"1990, 1998"
P-17336,Stojković,Nenad,1956-05-26,0,0,1,0,0,1,1982
P-46403,Stojković,Vladimir,1983-07-28,0,1,0,0,0,3,"2006, 2010, 2018"
P-02292,Stollenwerk,Georg,1930-12-19,0,0,1,0,0,1,1958
P-28894,Stollmeyer,John,1962-10-25,0,0,0,1,0,1,1990
P-92628,Stones,John,1994-05-28,0,0,1,0,0,2,"2018, 2022"
P-22982,Stopyra,Yannick,1961-01-09,0,0,0,0,1,1,1986
P-49790,Stotz,Karl,1927-03-27,0,0,0,1,0,2,"1954, 1958"
P-80628,Stoyanov,Ivan,1949-01-20,0,0,0,1,0,1,1974
P-46604,Strachan,Gordon,1957-02-09,0,0,0,1,0,2,"1982, 1986"
P-20647,Straka,František,1958-05-21,0,0,1,0,0,1,1990
P-21663,Strand,Roar,1970-02-02,0,0,0,1,0,2,"1994, 1998"
P-53023,Strappe,André,1928-02-23,0,0,0,0,1,1,1954
P-80182,Strasser,Heinrich,1948-10-26,0,0,1,0,0,1,1978
P-37913,Štrba,Zdeno,1976-06-09,0,0,0,1,0,1,2010
P-92333,Streb,Josef,1912-04-16,0,0,0,0,1,1,1934
P-48720,Strehl,Heinz,1938-07-20,0,0,0,0,1,1,1962
P-91963,Streich,Joachim,1951-04-13,0,0,0,0,1,1,1974
P-57682,Streiter,Michael,1966-01-19,0,0,1,0,0,1,1990
P-43378,Streitle,Jakob,1916-12-11,0,0,1,0,0,1,1938
P-87221,Streller,Marco,1981-06-18,0,0,0,0,1,1,2006
P-00036,Strik,Pleun,1944-05-27,0,0,1,0,0,1,1974
P-86004,Strinić,Ivan,1987-07-17,0,0,1,0,0,1,2018
P-30750,Stroh,Josef,1913-03-05,0,0,0,0,1,2,"1934, 1938"
P-67329,Strömberg,Glenn,1960-01-05,0,0,0,1,0,1,1990
P-51677,Stromšík,Karel,1958-04-12,0,1,0,0,0,1,1982
P-47227,Strunz,Thomas,1968-04-25,0,0,0,1,0,1,1994
P-03038,Strupar,Branko,1970-02-09,0,0,0,0,1,1,2002
P-66123,Struway,Estanislao,1968-06-25,0,0,0,1,0,1,2002
P-11588,Stryger Larsen,Jens,1991-02-21,0,0,1,0,0,2,"2018, 2022"
P-25776,Stuani,Cristhian,1986-10-12,0,0,0,0,1,2,"2014, 2018"
P-00506,Stuber,Georges,1925-05-11,0,1,0,0,0,2,"1950, 1954"
P-82747,Studer,Jürg,1966-09-08,0,0,1,0,0,1,1994
P-06103,Sturm,Hans,1935-09-03,0,0,0,1,1,2,"1958, 1962"
P-06678,Sturridge,Daniel,1989-09-01,0,0,0,0,1,1,2014
P-15973,Sturrock,Paul,1956-10-10,0,0,0,0,1,2,"1982, 1986"
P-05845,Su,Maozhen,1972-07-30,0,0,0,0,1,1,2002
P-56908,Suárez,Arico,1908-06-05,0,0,0,1,0,1,1930
P-78308,Suárez,Claudio,1968-12-17,0,0,1,0,0,3,"1994, 1998, 2006"
P-39055,Suárez,Luis,1935-05-02,0,0,0,0,1,2,"1962, 1966"
P-30486,Suárez,Luis,1987-01-24,0,0,0,0,1,4,"2010, 2014, 2018, 2022"
P-54804,Suazo,David,1979-11-05,0,0,0,0,1,1,2010
P-66477,Suazo,Humberto,1981-05-10,0,0,0,0,1,1,2010
P-81554,Subăşeanu,Ilie,1906-01-01,0,0,0,0,1,1,1930
P-25428,Subašić,Danijel,1984-10-27,0,1,0,0,0,2,"2014, 2018"
P-08459,Subiabre,Guillermo,1902-02-25,0,0,0,0,1,1,1930
P-76790,Subiat,Nestor,1966-04-23,0,0,0,0,1,1,1994
P-47415,Subotić,Neven,1988-12-10,0,0,1,0,0,1,2010
P-67668,Sučić,Luka,2002-09-08,0,0,0,1,0,1,2022
